,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
22,"Bonnet, D. G.",,,,,Commentary: Achieving the Untroubled Slumber,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
23,"Brandon, P. R.",,,,,Stakeholder Participation for the Purpose of Helping Ensure Evaluation Validity: Bridging the Gap Between Collaborative and Non-collaborative Evaluations,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
24,"DeBrey, J. H. C.",,,,,Field Testing the Standards for Program Evaluation of the Evaluation Research Society,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
25,"Ellickson, P. L.","Hawes, J. A.",,,,An Assessment of Active Versus Passive Methods of Obtaining Parental Consent,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
26,"English, B.",,,,,Conducting Ethical Evaluations with Disadvantaged and Minority Target Groups,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
27,"Esbensen, F.",,,,,Active Parental Consent in School-Based Research: An Examination of Ethical and Methodological Issues,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
28,"Gensheimer, L. K.","Ayers, T. S.","Roosa, M. K.",,,School-Based Preventive Interventions for At-Risk Populations: Practical and Ethical Issues,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
29,"Heflinger, C. A.","Nixon, C. T.","Hamner, K.",,,Handling Confidentiality and Disclosure in the Evaluation of Client Outcomes in Managed Mental Health Services for Children and Adolescents,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
30,"Honea, G. E.",,,,,Ethics and Public Sector Evaluators: Nine Case Studies,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
31,"Jones, E. G.",,,,,Attribution: Perceiving the Causes of Behavior,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
32,"Lam, J. A.","Hartwell, S. W.","Jekel, J. F.",K. Conrad,,"‘I Prayed Real Hard, So I Know I'll Get In’: Living with Randomization",JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
33,"Lueptow, L.","Mueller, S. A.","Hammes, R. R.","Master, L. R.",,The Impact of Informed Consent Regulations on Response Rate and Response Bias,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
34,"Mathison, S.",,,,,Role Conflicts for Internal Evaluators,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
35,"McKillip, J.","Garberg, R.",,,,Demands of the Joint Committee's Standards for Educational Evaluation,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
36,"Mercier, C.",,,,,Participation in Stakeholder-Based Evaluation: A Case Study,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
37,"Morris, M.",,,,,What Should We Be Researching in Evaluation Ethics?,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
38,"Morris, M.",,,,,Ethical Challenges,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
39,"Morris, M.","Cohn, R.",,,,Program Evaluators and Ethical Challenges: A National Survey,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
40,"Newman, D. L.","Brown, R. D.",,,,Applied Ethics for Program Evaluation,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
41,"Renger, R.","Gotkin, V.","Crago, M.","Shisslak, C.",,Research and Legal Perspectives on the Implications of the Family Privacy Protection Act for Research and Evaluation Involving Minors,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
42,"Schwandt, T. A.",D. Rog,D. Fournier,,,The Landscape of Values in Evaluation: Charted Terrain and Unexplored Territory,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
43,"Schwandt, T. A.",,,,,Commentary: Moral Demands and Strong Evaluation,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
44,"Severson, H.","Biglan, A.",,,,"Rationale for the Use of Passive Consent Procedures in Smoking Prevention Research: Politics, Policy, and Pragmatics",JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
45,"Sheinfeld, S. N.","Lord, G. L.",,,,Ethics of Evaluation Researchers: An Exploration of Value Choices,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
46,"Stake, R.","Mabry, L.",,,,Ethics in Program Evaluation,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
47,"Whitmore, E.",,,,,Understanding and Practicing Participatory Evaluation,JOUR,"Morris, Michael",,,,,,,,,,Research on evaluation ethics: What have we learned and why is it important?,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1133,15,24
48,"Adams, K. A.",,,,,Gamesmanship for internal evaluators: Knowing when to ‘hold 'em’ and when to ‘fold 'em.’,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
49,"Dewey, J.",,,,,Democracy and Education,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
50,"Etzioni, A.",,,,,The New Golden Rule: Community and Morality in a Democratic Society,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
51,"Hendricks, M.",,,,,Should Evaluators Judge Whether Services Are Appropriate?,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
52,"House, E. R.",,,,,Improving Schools,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
53,"House, E. R.",,,,,In-House Reflection: Internal Evaluation,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
54,"Kirkhart, K.",,,,,Analyzing Mental Health Evaluation: Moral and Ethical Dimensions,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
55,"Love, A. J.",,,,,Developing Effective Internal Evaluation,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
56,"Mathison, S.",,,,,Reflections on Evaluating Innovative Curriculum Projects,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
57,"Mathison, S.",,,,,What Do We Know about Internal Evaluation?,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
58,"Mathison, S.",,,,,Role Conflicts for Internal Evaluators,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
59,"Mathison, S.",,,,,Rethinking the Evaluator Role: Partnerships Between Organizations and Evaluators,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
60,"Morris, M.","Cohn, R.",,,,Program evaluators and ethical challenges: A national survey,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
61,"Patton, M. Q.",,,,,Utilization-Focused Evaluation: The New Century Text,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
62,"Reavy, P.","Littel, L.","Gonda, G.","O'Neill, I.",,Evaluation as Management Support: The Role of the Evaluator,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
63,"Scriven, M.",,,,,Evaluation Models,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
64,"Smith, N. L.",,,,,Some Characteristics of Moral Problems in Evaluation Practice,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
65,"Winberg, A.",,,,,Maximizing the Contribution of Internal Evaluation Units,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
66,"Worthen, B.","Sanders, J.","Fitzpatrick, J.",,,Program Evaluation: Alternative Approaches and Practical Guidelines,JOUR,"Mathison, Sandra",,,,,,,,,,"Rights, responsibilities, and duties: A comparison of ethics for internal and external evaluators",New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1134,25,34
67,W. R. Shadish,D. L. Newman,M. A. Scheirer,C. Wye,,Guiding Principles for Evaluators,JOUR,"Nee, David","Mojica, Maria I.",,,,,,,,,Ethical challenges in evaluation with communities: A manager's perspective,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1135,35,45
68,"Horsch, K.",,,,,Interview with Carol H. Weiss,JOUR,"Nee, David","Mojica, Maria I.",,,,,,,,,Ethical challenges in evaluation with communities: A manager's perspective,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1135,35,45
69,,,,,,Voices from the Field: Learning from the Early Work of Comprehensive Community Initiatives,JOUR,"Nee, David","Mojica, Maria I.",,,,,,,,,Ethical challenges in evaluation with communities: A manager's perspective,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1135,35,45
70,W. R. Shadish,D. L. Newman,M. A. Scheirer,C. Wye,,Guiding Principles for Evaluators,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
71,,,,,,Ethical Principles in the Conduct of Research with Human Participants,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
72,"Campbell, D. T.","Stanley, J. C.",,,,Experimental and Quasi-Experimental Designs for Research,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
73,"Cook, T. D.",L. B. Sechrest,A. G. Scott,,,A Quasi-Sampling Theory of the Generalization of Causal Relationships,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
74,,,,,,Active Parental Consent in School-Based Research: An Examination of Ethical and Methodological Issues,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
75,"Gensheimer, L. K.","Ayers, T. S.","Roosa, M. W.",,,School-Based Prevention Interventions for At-Risk Populations: Practical and Ethical Issues,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
76,"Johnson, P. L.",,,,,Ethical Dilemmas in Evaluating Programs with Family Court Related Clients,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
77,,,,,,"Standards for Evaluation of Educational Programs, Projects, and Materials",JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
78,"Julnes, G.",,,,,Context-confirmatory Methods for Supporting Disciplined Induction in Post-Positivist Inquiry,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
79,"Lipsey, M. W.",D. J. Rog,D. Fournier,,,What Can You Build with Thousands of Bricks? Musings on the Cumulation of Knowledge in Program Evaluation,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
80,"Mariner, W. K.",,,,,The Ethical Conduct of Clinical Trials of HIV Vaccines,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
81,"Mark, M. M.","Henry, G. T.","Julnes, G.",G. T. Henry,G. Julnes,A Realist Theory of Evaluation Practice,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
82,"Mark, M. M.","Henry, G. T.","Julnes, G.",,,"Evaluation, a Realist Theory: Description, Classification, Causal Analysis, and Values Inquiry",JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
83,"Merton, V.",,,,,Community-based AIDS Research,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
84,"Patton, M. Q.",,,,,Utilization-focused Evaluation: The New Century Text,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
85,"Pomerantz, J. R.",,,,,On Criteria for Ethics in Science: Commentary on Rosenthal,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
86,"Putnam, H.",,,,,Realism with a Human Face,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
87,"Rosenthal, R.",,,,,"Science and Ethics in Conducting, Analyzing, and Reporting Psychological Research",JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
88,"Rossi, P. H.",,,,,Standards for Program Evaluation,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
89,"Smith, M. L.",J. C. Greene,D. J. Caracelli,,,Mixing and Matching: Methods and Models,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
90,,,,,,Protection of Human Subjects,JOUR,"Mark, Melvin M.","Eyssell, Kristen M.","Campbell, Bernadette",,,,,,,,The ethics of data collection and analysis,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1136,47,56
91,W. R. Shadish,D. L. Newman,M. A. Scheirer,C. Wye,,Guiding Principles for Evaluators,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
92,"Cousins, J. B.","Donohue, J. J.","Bloom, G. A.",,,"Collaborative Evaluation in North America: Evaluators' Self-Reported Opinions, Practices and Consequences",JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
93,"Cousins, J. B.","Earl, L. M.",,,,The Case for Participatory Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
94,,,,,,Participatory Evaluation in Education,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
95,"Cousins, J. B.","Whitmore, E.",E. Whitmore,,,Framing Participatory Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
96,"Dial, M.",C. J. Stevens,M. Dial,,,The Misuse of Evaluation in Educational Programs,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
97,"Fetterman, D. M.",,,,,Empowerment Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
98,"Greene, J. G.",,,,,Stakeholder Participation and Utilization in Program Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
99,"Greenwood, D. J.","Levin, M.",,,,Introduction to Action Research: Social Research for Social Change,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
100,"Guba, E.","Lincoln, Y.",,,,Fourth Generation Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
101,"Heron, J.",,,,,Co-operative Inquiry: Research into the Human Condition,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
102,"House, E. R.","Howe, K. R.",,,,Deliberative Democratic Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
103,,,,,,"Standards for Evaluations of Educational Programs, Projects, and Materials",JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
104,,,,,,The Program Evaluation Standards,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
105,"McTaggart, R.",,,,,When Democratic Evaluation Doesn't Seem Democratic,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
106,"Mertens, D.",,,,,Research Methods in Education and Psychology,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
107,"Morris, M.","Cohn, R.",,,,Program Evaluators and Ethical Challenges: A National Survey,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
108,"Newman, D. L.","Brown, R. D.",,,,Applied Ethics for Program Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
109,"Noddings, N.",,,,,On Community,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
110,"O'Sullivan, R. G.","O'Sullivan, J. M.",,,,Evaluation Voices: Promoting Evaluation from within Programs through Collaboration,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
111,"Patton, M. Q.",,,,,Utilization-Focused Evaluation: The New Century Text,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
112,"Posavac, E. J.",C. J. Sevens,M. Dial,,,Misusing Program Evaluation by Asking the Wrong Question,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
113,"Preskill, H.","Caracelli, V.",,,,Current and Developing Conceptions of Use: Evaluation Use TIG Survey Results,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
114,"Preskill, H.","Torres, R. T.",,,,Evaluative Inquiry for Learning in Organizations,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
115,"Schwandt, T. A.",,,,,How We Think about Morality: Implications for Evaluation Practice,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
116,"Shulha, L.",,,,,Learning to Participate in Participatory Evaluation: A Case Study in the Transformation of Design,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
117,"Stake, R. E.","Mabry, L.",,,,Ethics in Program Evaluation,JOUR,"Torres, Rosalie T.","Preskill, Hallie",,,,,,,,,Ethical dimensions of stakeholder participation and evaluation use,New Directions for Evaluation,1999,82,1097-6736,https://doi.org/10.1002/ev.1137,57,66
