,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
147,"Darling-Hammond, L.",,,,,Handbook of Research in Teacher Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
148,"Dewey, J.",,,,,Experience and Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
149,"Dunn, R.","Bruno, J.","Sklar, R.","Beaudry, J.",,The Effects of Matching and Mismatching Minority Developmental College Students' Hemispheric Preferences on Mathematics Test Scores,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
150,"Dunn, R.","Gemake, J.","Jalali, F.","Zenhausern, R.",,Cross-Cultural Differences in Learning Styles of Elementary-Age Students from Four Ethnic Backgrounds,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
151,"Fuchs, D.","Fuchs, L.",,,,"Effects of Examiner Familiarity on Black, Caucasian, and Hispanic Children: A Meta-analysis",JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
152,"Gay, G.",,,,,Multiethnic Education: Historical Developments and Future Prospects,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
153,"Gill, S.","Zimmerman, N.",,,,Racial/Ethnic and Gender Bias in the Courts: A Stakeholder-Focused Approach,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
154,"Giroux, H.",,,,,Curriculum and Instruction,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
155,"Glass, G.","McGaw, B.","Smith, M.",,,Newbury Park,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
156,"Grant, C.",,,,,Education That Is Multicultural and Teacher Preparation: An Examination from the Perspective of Preservice Students,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
157,"Grant, C.","Grant, G.",,,,Staff Development and Education That Is Multicultural: A Study of an Inservice Institute for Teachers and Principals,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
158,"Grant, C.","Secada, W.",,,,Handbook of Research in Teacher Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
159,"Grant, C.","Sleeter, C.",,,,"Race, Class, and Gender in Education Research: An Argument for Integrative Analysis",JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
160,"Grant, C.","Sleeter, C.",,,,"Turning on Learning: Five Approaches for Multicultural Teaching for Race, Class, Gender, and Disability",JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
161,"Haertel, G.","Walberg, H.",K. Conrad,C. Roberts-Gray,,Assessing Social-Psychological Classroom Environments,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
162,"Hedges, L.","Olkin, I.",,,,Statistical Methods for Meta-analysis,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
163,"Hennington, M.",,,,,Effect of Intensive Multicultural Nonsexist Instruction on Secondary Student Teachers,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
164,"House, E.",,,,,Evaluation and Education at Quarter Century: Ninetieth Yearbook of the National Society for the Study of Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
165,"Hunter, J.","Schmidt, F.","Jackson, G.",,,Meta-analysis: Cumulating Research Findings Across Studies,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
166,,,,,,School Boards: Strengthening Grass-Roots Leadership,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
167,"Klassen, F.","Gollnick, D.",,,,Pluralism and the American Teacher: Issues and Case Studies,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
168,"Ladson-Billings, G.",,,,,Beyond Multicultural Illiteracy,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
169,"Larke, P.","McJamerson, E.",,,,Cultural Diversity Awareness Inventory of Preservice Teachers,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
170,"Lather, P.",,,,,Research as Praxis,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
171,"LeCompte, M.",,,,,Learning to Work: The Hidden Curriculum of the Classroom,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
172,"Light, R.","Pillemer, D.",,,,Summing Up,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
173,"Mahan, J.",,,,,Native Americans as Teacher Trainers: Anatomy and Outcomes of a Cultural Immersion Project,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
174,"Miller, D.",,,,,Handbook of Research Design and Social Measurement,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
175,"Noblit, G.","Hare, R.",,,,Meta-ethnography: Synthesizing Qualitative Research Studies,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
176,"Noordhoff, K.","Kleinfeld, J.",,,,Preparing Teachers for Multicultural Classrooms: A Case Study in Rural Alaska,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
177,"Ogawa, R.","Malen, B.",,,,Towards Rigor in Reviews of Multivocal Literatures: Applying the Exploratory Case Method,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
178,"Ogbu, J.",,,,,Minority Status and Caste: The American System in Cross-cultural Perspective,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
179,"O'Sullivan, R.",,,,,Using a Developmental Framework to Design an Evaluation Guide for Three Statewide Georgia Programs for High-Risk Students,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
180,"Pai, Y.",,,,,Cultural Foundations of Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
181,"Paley, V.",,,,,White Teacher,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
182,"Pallas, A.","Natriello, G.","McDill, E.",,,The Changing Nature of the Disadvantaged Population: Current Dimensions and Future Trends,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
183,"Rist, R.",,,,,Student Social Class and Teacher Expectations: The Self-Fulfilling Prophecy in Ghetto Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
184,"Rosenthal, R.",,,,,Meta-analytic Procedures for Social Research,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
185,"Rothenburg, P.",,,,,Racism and Sexism,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
186,"Slaughter, H.",,,,,The Participation of Cultural Informants on Bilingual and Cross-cultural Evaluation Teams,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
187,"Slavin, R.",,,,,Ability Grouping and Student Achievement in Elementary Schools: A Best-Evidence Synthesis,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
188,"Sleeter, C.",,,,,A Need for Research on Preservice Teacher Education for Mainstreaming and Multicultural Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
189,"Sleeter, C.","Grant, C.",,,,An Analysis of Multicultural Education in the United States,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
190,"Walberg, H.",,,,,Review on Research in Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
191,"Walberg, H.",,,,,Handbook of Research on Teaching,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
192,"Warshaw, C.","Olson, J.","Beaudry, J.",,,Implications of Meyer and Scott's Theory of Institutional Environments for the Implementation of Cummins' Framework for the Empowerment of Students of Bilingual Kindergartens,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
193,"Washington, V.",,,,,Impact of Antiracism/Multicultural Education Training on Elementary Teachers' Attitudes and Classroom Behavior,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
194,"Wayson, W.",,,,,Multicultural Education Among Seniors in the College of Education at Ohio State University,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
195,"Weiss, C.",,,,,Evaluation and Education at Quarter Century: Ninetieth Yearbook of the National Society for the Study of Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
196,"Willig, A.",,,,,A Meta-analysis of Selected Studies on the Effectiveness of Bilingual Education,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
197,"Willis, S.",,,,,The Inclusive Curriculum: Multicultural Content Increasingly a School Goal,JOUR,"Beaudry, Jeffrey S.",,,,,,,,,,Synthesizing research in multicultural teacher education: Findings and issues for evaluation of cultural diversity,New Directions for Program Evaluation,1992,53,0164-7989,https://doi.org/10.1002/ev.1602,69,86
0,"Attkisson, C.","Dresser, K.","Rosenblatt, A.",,,"Creating a Children's Mental Health Service System: Policy, Research, and Evaluation",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
1,"AuClaire, P.","Schwartz, I. M.",,,,Are Home-Based Services Effective?: A Public Child Welfare Agency's Experiment,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
2,"Bickman, L.","Heflinger, C. A.","Pion, G.","Behar, L.",,Evaluation Planning for an Innovative Children's Mental Health System,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
3,"Brannan, A. M.","Bickman, L.",,,,Measuring the Burden of Care,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
4,"Burchard, J. D.","Clarke, R. T.",,,,The Role of Individualized Care in a Service Delivery System for Children and Adolescents with Severely Maladjusted Behavior,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
5,"Burns, B. J.",,,,,Children's Mental Health Services and Policy: Building a Research Base,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
6,"Burns, B. J.","Friedman, R. M.",,,,Examining the Research Base for Child Mental Health Services and Policy,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
7,"Dulcan, M. K.",,,,,The Pediatrician as Gatekeeper to Mental Health Care for Children: Do Parent Concerns Open the Gate?,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
8,"Fagen, J.",,,,,Community-Based Treatment for Mentally Disordered Juvenile Offenders,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
9,"Fine, G.","Borden, J. R.",,,,Advocacy on Behalf of Children with Serious Emotional Problems,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
10,,,,,,CASSP—A Fifth Anniversary,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
11,,,,,,New Parent Organization Focuses on Youth and Families,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
12,"Flynn, L.",,,,,Advocacy on Behalf of Children with Serious Emotional Problems,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
13,"Friedman, R. M.","Street, S.",,,,Admission and Discharge Criteria for Children's Mental Health Services: A Review of the Issues and Options,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
14,"Friesen, B.",,,,,Advocacy on Behalf of Children with Serious Emotional Problems,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
15,"Garmezy, N.",,,,,"Stress, Coping, and Development in Children",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
16,"Goldman, S. K.",,,,,Crisis Services,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
17,"Hawkins, R. P.","Meadowcroft, P.","Trout, B. A.","Luster, W. C.",,Foster-Family-Based Treatment,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
18,"Hinckley, E. C.","Ellis, W. F.",,,,An Effective Alternative to Residential Placement: Home-Based Services,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
19,"Inouye, D. K.",,,,,Children's Mental Health Issues,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
20,,,,,,"Research on Children and Adolescents with Mental, Behavioral, and Developmental Disorders: Mobilizing a National Initiative",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
21,,,,,,Crisis in Child Mental Health: Challenge for the 1970s,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
22,"Kazdin, A. E.",,,,,"Developmental Psychopathology: Current Research, Issues, and Direction",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
23,"Kinney, J.","Madsen, B.","Fleming, T.","Haapala, D.",,Homebuilders: Keeping Families Together,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
24,"Knitzer, J.",,,,,Unclaimed Children: The Failure of Public Responsibility to Children and Adolescents in Need of Mental Health Services,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
25,"Lourie, I.",,,,,Comment: Advances in Children's Mental Health,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
26,,,,,,A National Plan for Research on Child and Adolescent Mental Disorders,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
27,,,,,,Final Report and Recommendations of the Invisible Children Project,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
28,,,,,,NMHA Speaks: Students with Serious Emotional Disturbance Underserved in Special Education,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
29,"Rae-Grant, N.","Thomas, B. H.","Offord, D. R.","Boyle, M. H.",,"Risk, Protective Factors, and the Prevalence of Behavioral and Emotional Disorders in Children and Adolescents",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
30,"Saxe, L.","Cross, T.","Lovas, G. S.","Gardner, J.",,"Creating a Children's Mental Health Service System: Policy, Research, and Evaluation",JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
31,"Saxe, L.","Cross, T.","Silverman, N.",,,Children's Mental Health: The Gap Between What We Know and What We Do,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
32,"Seitz, V.","Rosenbaum, L. K.","Apfel, N. H.",,,Effects of Family Support Intervention: A Ten-Year Follow-up,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
33,"Stroul, B. A.",,,,,Home-Based Services,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
34,"Stroul, B. A.",,,,,Therapeutic Foster Care,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
35,"Stroul, B. A.","Friedman, R. M.",,,,A System of Care for Severely Emotionally Disturbed Children and Youth,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
36,"Stroul, B. A.","Friedman, R. M.",,,,Principles for a System of Care,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
37,"Stroul, B. A.","Friedman, R. M.",,,,Putting Principles into Practice,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
38,"Toff, G.",,,,,Mental Health Policy Developments in the Child Mental Health Field,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
39,"Tuma, J. M.",,,,,Mental Health Services for Children: The State of the Art,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
40,,,,,,Children's Mental Health: Problems and Services,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
41,"Weikart, D. P.",,,,,The National Mental Health Association: Eighty Years of Involvement in the Field of Prevention,JOUR,"Rog, Debra J.",,,,,,,,,,Child and adolescent mental health services: Evaluation challenges,New Directions for Program Evaluation,1992,54,0164-7989,https://doi.org/10.1002/ev.1604,5,16
