,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
107,"Peters, T. J.","Waterman, R. H.",,,,In Search of Excellence,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
108,"Pfeffer, J.",,,,,Management as Symbolic Action: The Creation and Maintenance of Organizational Paradigms,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
109,"Rosen, M.",,,,,Organizational Praxis: Topography and Critique,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
110,"Taylor, C.",,,,,Social Structures and Political Theory,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
111,"Trist, E.",,,,,Perspectives on Organization Design and Behavior,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
112,"Weick, K. E.",,,,,Educational Organizations as Loosely Coupled Systems,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
113,"Weiss, C. H.",A. S. Bryk,,,,The Stakeholder Approach to Evaluation: Origins and Promise,JOUR,"Farley, Joanne",,,,,,,,,,Sociotechnical theory: An alternative framework for evaluation,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1571,51,62
114,"Amy, D. J.",,,,,Why Policy Analysis and Ethics Are Incompatible,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
115,"Andrews, K. R.",,,,,Harvard Business Review: On Management,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
116,"Brandenburg, D. C.",R. O. Brinkerhoff,,,,Evaluation and Business Issues: Tools for Management Decision Making,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
117,"Brethower, D. M.",R. O. Brinkerhoff,,,,Evaluating the Merit and Worth of Sales Training: Asking the Right Questions,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
118,"Brinkerhoff, R. O.",,,,,Evaluating Training Programs in Business and Industry,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
119,"Brinkerhoff, R. O.",R. O. Brinkerhoff,,,,Using Evaluation to Transform Training,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
120,"Cordray, D. S.","Lipsey, M. W.",,,,Evaluation Studies Review Annual,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
121,"Cronbach, L. J.",,,,,"Toward Reform of Program Evaluation: Aims, Methods, and Institutional Arrangements",JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
122,,,,,,"Shame, Responsibility and the Corporation",JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
123,,,,,,Ethical Issues in Business: A Philosophical Approach,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
124,"Drucker, P. F.",,,,,Managing in Turbulent Times,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
125,"Ericson, D. P.",K. A. Sirotnik,,,,"Social Justice, Evaluation, and the Educational System",JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
126,"Friedman, M.",,,,,Capitalism and Freedom,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
127,"Guba, E. G.","Lincoln, Y. S.",,,,Fourth Generation Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
128,,,,,,On the Uses of the Humanities: Vision and Application,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
129,"House, E. R.",,,,,Jesse Jackson and the Politics of Charisma: The Rise and Fall of the PUSH/Excel Program,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
130,"Klein, S.",,,,,Is a Moral Organization Possible?,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
131,"Maclntyre, A.",,,,,After Virtue,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
132,"May, L. S.","Moore, C. A.","Zammit, S. J.",,,Evaluating Business and Industry Training,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
133,"Nowakowski, A. C.",R. O. Brinkerhoff,,,,Strategy for Internal Evaluators,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
134,"Ouchi, W. G.",,,,,Theory Z,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
135,"Patton, M. Q.",,,,,Utilization-Focused Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
136,"Patton, M. Q.",,,,,The Evaluator's Responsibility for Utilization,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
137,"Patton, M. Q.",,,,,Politics and Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
138,"Peters, T. H.","Waterman, R. H., Jr.",,,,In Search of Excellence,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
139,"Rein, M.",,,,,Social Science and Public Policy,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
140,"Rossi, P. H.","Freeman, H. E.",,,,Evaluation: A Systematic Approach,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
141,"Sandel, M.",,,,,Liberalism and the Limits of Justice,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
142,"Schwandt, T. A.",,,,,Recapturing Moral Discourse in Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
143,"Schwandt, T. A.",,,,,Defining ‘Quality’ in Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
144,"Simons, H.",,,,,Getting to Know Schools in a Democracy: The Politics and Process of Evaluation,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
145,"Sirotnik, K. A.",,,,,Evaluation and Social Justice: Issues in Public Education,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
146,"Skidd, D.R.A.",,,,,Corporate Responsibility: Morality Without Consciousness,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
147,"Stake, R. E.",,,,,Quieting Reform,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
148,"Stout, J.",,,,,Ethics After Babel,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
149,"Sullivan, W. S.",,,,,Social Science as Moral Inquiry,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
150,"Sullivan, W. S.",,,,,Reconstructing Public Philosophy,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
151,"Swanson, R. A.",R. O. Brinkerhoff,,,,Everything Important in Business and Industry Is Evaluated,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
152,,,,,,When Values Conflict,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
153,"Weiss, C. H.",,,,,If Program Decisions Hinged Only on Information: A Response to Patton,JOUR,"Schwandt, Thomas A.",,,,,,,,,,Evaluation as moral critique,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1572,63,72
154,"Baloff, N.","Doherty, M.",,,,Potential Pitfalls in Employee Participation,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
155,"Barra, R.",,,,,Putting Quality Circles to Work,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
156,"Belenky, M. F.",,,,,Women's Ways of Knowing,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
157,"Boudon, R.",,,,,The Analysis of Ideology,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
158,"Chandler, A. D.",,,,,Strategy and Structure,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
159,"Cherryholmes, C.",,,,,Power and Criticism,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
160,"Delahanty, F.","Gemill, G.",,,,The Black Hole in Group Development,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
161,"Dewey, J.",,,,,Art as Experience,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
162,"Follett, M. P.",,,,,Dynamic Administration,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
163,"Greene, M.",,,,,The Dialectic of Freedom,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
164,"Howard, R.",,,,,Brave New Workplace,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
165,"Jacques, E.",,,,,In Praise of Hierarchy,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
166,"Kanter, R. M.",,,,,Changemasters,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
167,"Lawler, E.","Mohrman, S.",,,,Quality Circles: After the Honeymoon,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
168,"McCarthy, T.",,,,,The Critical Theory of Jürgen Habermas,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
169,"McGregor, D.",,,,,The Human Side of the Enterprise,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
170,"MacKinnon, C.",,,,,Feminism Unmodified,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
171,"Mayo, E.",,,,,The Human Problems of the Industrial Civilization,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
172,"Morgan, G.",,,,,Images of Organizations,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
173,"Packwood, M.",,,,,The Colonel's Lady and Judy O'Grady—Sisters Under the Skin?,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
174,"Peters, T.",,,,,Thriving on Chaos,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
175,"Peters, T.","Waterman, R.",,,,In Search of Excellence,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
176,"Pugh, D. S.",,,,,Writers on Organizations,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
177,"Schaef, A.",,,,,The Addictive Organization,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
178,"Schoenberger, R. J.",,,,,Japanese Manufacturing Techniques,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
179,"Silk, L.","Vogel, D.",,,,Ethics and Profits: The Crisis of Confidence in American Business,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
180,"Sirotnik, K.","Oakes, J.",K. Sirotnik,,,Evaluation as Critical Inquiry: School Improvement as a Case in Point,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
181,"Thompson, M. S.",,,,,Benefit-Cost Analysis for Program Evaluation,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
182,"Zand, D. E.",,,,,Organization Development,JOUR,"Larson, Colleen L.",,,,,,,,,,Transforming management philosophy: Beyond the illusion of change,New Directions for Program Evaluation,1991,49,0164-7989,https://doi.org/10.1002/ev.1573,73,86
0,"Alamercery, Y.","Wilkins, P.","Karrison, T.",,,Functional Equality of Coordinating Centers in a Multicenter Clinical Trial: Experience of the International Mexiletine and Placebo Anti-Arrhythmic Coronary Trial (IMPACT),JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
1,"Cohen, J.",,,,,Statistical Power Analysis for the Behavioral Sciences,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
2,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
3,"Fleiss, J. L.",,,,,Analysis of Data from Multiclinic Trials,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
4,"Gaston, M.","Smith, J.","Gallagher, D.","Flournoy-Gill, Z.","West, S.",Recruitment in the Cooperative Study of Sickle Cell Disease (CSSCD),JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
5,"Lagakos, S. W.","Pocock, S. J.",,,,Cancer Clinical Trials: Methods and Practice,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
6,"Lange, N.","Maclntyre, J.",,,,A Computerized Patient Registration and Treatment Randomization System for Multi-Institutional Clinical Trials,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
7,"Light, R. J.","Pillemer, D. B.",,,,Summing Up: The Science of Reviewing Research,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
8,"Lipsey, M. W.",,,,,Design Sensitivity: Statistical Power for Experimental Research,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
9,"Meinert, C. L.",,,,,NIH Multicenter Investigator-Initiated Trials: An Endangered Species?,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
10,,,,,,,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
11,"Pocock, S. J.","Lagakos, S. W.",,,,Practical Experience of Randomization in Cancer Trials: An International Survey,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
12,"Sudman, S.",,,,,Applied Sampling,JOUR,"Sinacore, James M.","Turpin, Robin S.",,,,,,,,,Multiple sites in evaluation research: A survey of organizational and methodological issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1575,5,18
13,"Hedrick, S. C.","Rothman, M. L.","Chapko, M. K.","Inui, T. S.","Kelly, J.",Adult Day Health Care Evaluation Study: Methodology and Implementation,JOUR,"Hedrick, Susan C.","Sullivan, Jean H.","Ehreth, Jenifer L.","Rothman, Margaret L.","Connis, Richard T.","Erdly, William W.",,,,,Centralized versus decentralized coordination in the adult day health care evaluation study,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1576,19,31
14,"James, K. E.",,,,,"A Model for the Development, Conduct, and Monitoring of Multicenter Clinical Trials in the Veterans Administration",JOUR,"Hedrick, Susan C.","Sullivan, Jean H.","Ehreth, Jenifer L.","Rothman, Margaret L.","Connis, Richard T.","Erdly, William W.",,,,,Centralized versus decentralized coordination in the adult day health care evaluation study,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1576,19,31
15,"Remington, R. D.",,,,,Design and Management of Large Multicenter Trials,JOUR,"Hedrick, Susan C.","Sullivan, Jean H.","Ehreth, Jenifer L.","Rothman, Margaret L.","Connis, Richard T.","Erdly, William W.",,,,,Centralized versus decentralized coordination in the adult day health care evaluation study,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1576,19,31
16,,,,,,Title 1. Veterans Administration Heath-Care Programs,JOUR,"Hedrick, Susan C.","Sullivan, Jean H.","Ehreth, Jenifer L.","Rothman, Margaret L.","Connis, Richard T.","Erdly, William W.",,,,,Centralized versus decentralized coordination in the adult day health care evaluation study,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1576,19,31
17,,,,,,Adult Day Health Care Program Direction/Operating Instructions,JOUR,"Hedrick, Susan C.","Sullivan, Jean H.","Ehreth, Jenifer L.","Rothman, Margaret L.","Connis, Richard T.","Erdly, William W.",,,,,Centralized versus decentralized coordination in the adult day health care evaluation study,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1576,19,31
18,"Boruch, R.","Reiss, A. J.","Larntz, K.","Garner, J.",,Data Sharing,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
19,"Cottingham, P. H.","Rodriguez, A.",,,,Proceedings of the American Statistical Association: Section on Survey Research Methods,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
20,"Dennis, M. L.",,,,,Implementing Randomized Field Experiments: An Analysis of Criminal and Civil Justice Research,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
21,"Dunford, F.",,,,,Proceedings of the American Statistical Association: Section on Survey Research Methods,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
22,"Dunford, F. W.","Huizinga, D.","Elliott, D. S.",,,The Role of Arrest in Domestic Assault: The Omaha Police Experiment,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
23,,,,,,Replicating an Experiment in Specific Deterrence: Alternative Police Responses to Spouse Assault Research Program Solicitation,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
24,"Sherman, L. W.","Berk, R. A.",,,,The Specific Deterrent Effects of Arrest for Domestic Assault,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
25,"Sherman, L. W.","Cohn, E. G.",,,,The Impact of Research on Legal Policy: The Minneapolis Domestic Violence Experiment,JOUR,"Reiss Jr., Albert J.","Boruch, Robert",,,,,,,,,The program review team approach and multisite experiments: The spouse assault replication program,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1577,33,44
26,"Anderson, C. M.","Hogarty, G. E.","Reiss, D. J.",,,Family Treatment of Adult Schizophrenic Patients: A Psycho-Educational Approach,JOUR,"Mowbray, Carol T.","Herman, Sandra E.",,,,,,,,,Using multiple sites in mental health evaluations: Focus on program theory and implementation issues,New Directions for Program Evaluation,1991,50,0164-7989,https://doi.org/10.1002/ev.1578,45,57
