,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
8,"St.Pierre, R. G.",,,,,Management of Federally Funded Evaluation Research: Building Evaluation Teams,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
9,,,,,,Food Programs of the U.S. Department of Agriculture,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
10,,,,,,The Institutional Guide to DHEW Policy on Protection of Human Subjects,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
11,,,,,,Public Information Regulation,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
12,,,,,,Managers Handbook,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
13,"Wargo, M. J.",,,,,Achievement Testing of Disadvantaged and Minority Students for Educational Program Evaluation,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
14,"Wargo, M. J.",,,,,Evaluation in Change,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
15,"Wargo, M. J.",,,,,Program Evaluation at Agriculture: The FNS,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
16,"Wargo, M. J.",C. E. Eshbach,,,,"Energy, Government, Research",JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
17,"Weiss, C. H.",,,,,Evaluation Research in the Political Context,JOUR,"Wargo, Michael J.",,,,,,,,,,Management of the evaluation function within the federal government,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1331,5,25
18,,,,,,Senior Evaluator Competencies,JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
19,,,,,,"Standards for Evaluations of Educational Programs, Projects, and Materials",JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
20,Louisiana,,,,,Revised Statutes,JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
21,Louisiana,,,,,Revised Statutes,JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
22,,,,,,Report of the Joint Legislative Committee on Executive Branch Reorganization,JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
23,"Thompson, C. E.",,,,,,JOUR,"Peck, Hugh I.","Triplett, Suzanne E.",,,,,,,,,Management and organization of an evaluation unit in a state education agency,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1333,39,47
24,"Alkin, M. D.","Daillak, R.","White, P.",,,Using Evaluations: Does Evaluation Make a Difference?,JOUR,"Holley, Freda M.",,,,,,,,,,Of tugboats and local education agency evaluation units,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1334,49,57
25,"Boruch, R. F.","Cordray, D. S.",,,,"An Appraisal of Educational Program Evaluations: Federal, State, and Local Agencies",JOUR,"Holley, Freda M.",,,,,,,,,,Of tugboats and local education agency evaluation units,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1334,49,57
26,"Kennedy, M. M.","Apling, R.","Neumann, W. F.",,,The Role of Evaluation and Test Information in Public Schools,JOUR,"Holley, Freda M.",,,,,,,,,,Of tugboats and local education agency evaluation units,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1334,49,57
27,"Webster, W. J.","Mendro, R. L.",,,,A Pragmatic Model for a Comprehensive Public School Research and Evaluation System,JOUR,"Holley, Freda M.",,,,,,,,,,Of tugboats and local education agency evaluation units,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1334,49,57
28,"Kelling, G.",,,,,Evaluation Studies Review Annual,JOUR,"St.Pierre, Robert G.",,,,,,,,,,Managing evaluation projects in a contract research organization: Constraints on the project director,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1337,79,88
29,"Raizen, S. A.","Rossi, P. H.",,,,Program Evaluation in Education: When? How? To What Ends?,JOUR,"St.Pierre, Robert G.",,,,,,,,,,Managing evaluation projects in a contract research organization: Constraints on the project director,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1337,79,88
30,"Rossi, P. H.","Wright, S. R.",,,,"Evaluation Research: An Assessment of Theory, Practice, and Politics",JOUR,"St.Pierre, Robert G.",,,,,,,,,,Managing evaluation projects in a contract research organization: Constraints on the project director,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1337,79,88
31,"St.Pierre, R. G.",,,,,Management of Federally Funded Evaluation Research: Building Evaluation Teams,JOUR,"St.Pierre, Robert G.",,,,,,,,,,Managing evaluation projects in a contract research organization: Constraints on the project director,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1337,79,88
32,"Baltzell, D. C.","Dentler, R. A.",,,,Selecting American School Principals,JOUR,"Dentler, Robert A.",,,,,,,,,,The occupational role of the evaluation research manager,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1338,89,97
33,"Bernstein, I.","Freeman, H.",,,,Academic and Entrepreneurial Research,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
34,"Campbell, J.","Dunnette, M. D.","Lawler, E. E.","Weick, K. E.",,"Managerial Behavior, Performance, and Effectiveness",JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
35,"Coleman, J.",,,,,Methods of Policy Research,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
36,"Kahn, R.","Wolfe, D.","Quinne, R.","Snoek, J.",,Organizational Stress: Studies in Role Conflict and Ambiguity,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
37,"Louis, K. S.",,,,,Social Policy and Evaluation Research: Sick Giant or Healthy Baby?,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
38,"Pelz, D.","Andrews, F.",,,,Scientists in Organizations,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
39,"Pfiffner, J.","Sherwood, F.",,,,Administrative Organization,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
40,"Rossi, P. H.","Wright, J. D.","Wright, S. R.",,,The Theory and Practice of Applied Social Research,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
41,"St. Pierre, R.",,,,,Management of Federally Funded Evaluation Research,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
42,"Sieber, S.",,,,,Reforming the University: The Role of the Research Center,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
43,"Sieber, S.","Lazarsfeld, P.",,,,Organizing Educational Research,JOUR,"Louis, Karen Seashore",,,,,,,,,,Organizational contexts for evaluation,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1339,99,112
44,"Staats, E. B.",,,,,"Remarks to the annual convention of the Evaluation Research Society, Austin, Texas",JOUR,"Chelimsky, Eleanor",,,,,,,,,,The definition and measurement of evaluation quality as a management tool,New Directions for Program Evaluation,1983,18,0164-7989,https://doi.org/10.1002/ev.1340,113,126
0,"Binkley, T.",,,,,Philosophical Perspectives on Metaphor,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
1,"Black, M.",,,,,Models and Metaphors,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
2,"Booth, W. C.",,,,,On Metaphor,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
3,"Boyd, R.",,,,,Metaphor and Thought,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
4,,,,,,Philosophical Perspectives on Metaphor,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
5,"Kuhn, T. S.",,,,,Metaphor and Thought,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
6,"Lakoff, G.","Johnson, M.",,,,Metaphors We Live By,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
7,"Loewenberg, I.",,,,,Philosophical Perspectives on Metaphor,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
8,"McLaughlin, M. W.",,,,,Evaluation and Reform,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
9,,,,,,Metaphor and Thought,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
10,"Rossi, P. H.","Freeman, H. E.","Wright, S. R.",,,Evaluation: A Systematic Approach,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
11,,,,,,On Metaphor,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
12,"Schön, D. A.",,,,,Metaphor and Thought,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
13,,,,,,Metaphors for Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
14,"Turner, V.",,,,,"Dramas, Fields, and Metaphors",JOUR,"House, Ernest R.",,,,,,,,,,How we think about evaluation,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1342,5,25
15,"Aron, R.",,,,,Max Weber,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
16,"Benton, T.",,,,,Philosophical Foundations of the Three Sociologies,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
17,"Bergner, J.",,,,,The Origins of Formalism in Social Science,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
18,"Cohen, M.","Nagel, E.",,,,An Introduction to Logic and the Scientific Method,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
19,"Durkheim, E.",,,,,Rules of the Sociological Method,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
20,"Durkheim, E.",,,,,Suicide,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
21,"Ermarth, M.",,,,,Wilhelm Dilthey: The Critique of Historical Reason,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
22,"Ewing, A. C.",,,,,Idealism: A Critical Survey,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
23,"Hempel, C.",,,,,Aspects of Scientific Explanation,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
24,"Hodges, H. A.",,,,,Wilhelm Dilthey,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
25,"Hughes, H.",,,,,Consciousness and Society,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
26,"Mill, J. S.",,,,,On the Logic of the Moral Sciences,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
27,"Nagel, T.",,,,,Mortal Questions,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
28,"Outhwaite, W.",,,,,Understanding Social Life,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
29,"Putnam, H.",,,,,"Reason, Truth, and History",JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
30,"Rescher, N.",,,,,Conceptual Idealism,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
31,"Rickert, H.",,,,,Science and History: A Critique of Positivist Epistemology,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
32,"Robinson, D.",,,,,An Intellectual History of Psychology,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
33,"Rorty, R.",,,,,Philosophy and the Mirror of Nature,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
34,"Simpson, G.",,,,,Auguste Comte: Sire of Sociology,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
35,"Sztompka, P.",,,,,Sociological Dilemmas,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
36,"Thompson, K.",,,,,Auguste Comte: The Foundation of Sociology,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
37,"Trigg, R.",,,,,Reality at Risk,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
38,"Weber, M.",,,,,Methodology of the Social Sciences,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
39,,,,,,Max Weber,JOUR,"Smith, John K.",,,,,,,,,,Quantitative versus interpretive: The problem of conducting social inquiry,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1343,27,51
40,,,,,,Standards for Educational and Psychological Tests,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
41,"Bhaskar, R.",,,,,A Realist Theory of Science,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
42,"Blashfield, R. K.","Draguns, J. G.",,,,Evaluative Criteria for Psychiatric Classification,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
43,"Braithwaite, R. B.",,,,,Scientific Explanation,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
44,"Campbell, D. T.","Fiske, D. W.",,,,Convergent and Discriminant Validation by the Multitrait-multimethod Matrix,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
45,"Carroll, J. B.",,,,,Construct Validity in Psychological Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
46,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
47,"Cronbach, L. J.",,,,,Educational Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
48,"Cronbach, L. J.","Meehl, P. E.",,,,Construct Validity in Psychological Tests,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
49,"Donnellan, K. S.",,,,,Reference and Definite Descriptions,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
50,"Ebel, R. L.",,,,,And Still the Dryads Linger,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
51,"Feigl, H.",,,,,Minnesota Studies in Philosophy of Science: The Foundations of Science and the Concepts of Psychology and Psychoanalysis,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
52,"Feyerabend, P.",,,,,Against Method,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
53,"Guion, R. M.",,,,,On Trinitarian Doctrines of Validity,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
54,"Hanson, N. R.",,,,,Patterns of Discovery,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
55,"Harré, R.",,,,,The Principles of Scientific Thinking,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
56,"Hempel, C. G.",,,,,Aspects of Scientific Explanation,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
57,"Hively, W.","Maxwell, G.","Rabehl, G.","Sension, D.","Lundin, S.",Domain Referenced Curriculum Evaluation,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
58,"Hume, D.",,,,,An Inquiry Concerning Human Understanding,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
59,"Kane, M. T.",,,,,A Sampling Model for Validity,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
60,"Keat, R.","Urry, J.",,,,Social Theory as Science,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
61,"Kripke, S.",,,,,Semantics of Natural Language,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
62,"Kuhn, T. S.",,,,,The Structure of Scientific Revolutions,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
63,"Lakatos, I.",,,,,Criticism and the Growth of Knowledge,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
64,"Laudan, L.",,,,,A Confutation of Convergent Realism,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
65,"Linn, R. L.",,,,,Practices and Problems in Competency-Based Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
66,"Meehl, P. E.",,,,,Specific Etiology and Other Forms of Strong Influence: Some Quantitative Meanings,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
67,"Messick, S.",,,,,The Standard Problem,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
68,"Messick, S.",,,,,Constructs and Their Vicissitudes in Educational and Psychological Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
69,"Messick, S.",,,,,Evidence and Ethics in the Evaluation of Tests,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
70,"Millman, J.",,,,,Evaluation in Education,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
71,"Mischel, W.",,,,,Toward a Cognitive Social Learning Reconceptualization of Personality,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
72,"Muscari, P. G.",,,,,The Structure of Mental Disorder,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
73,,,,,,Technical Recommendations for Achievement Tests,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
74,"Nitko, A. J.",,,,,Problems in Criterion-Referenced Measurement,JOUR,"Norris, Stephen P.",,,,,,,,,,The inconsistencies at the foundation of construct validation theory,New Directions for Program Evaluation,1983,19,0164-7989,https://doi.org/10.1002/ev.1344,53,74
